,0
0,0.6680634617805481
1,0.5724056959152222
2,0.577792763710022
3,0.5822239518165588
4,0.5869587063789368
5,0.5746468305587769
6,0.566139280796051
7,0.5660969018936157
8,0.5673879384994507
9,0.5698152184486389
10,0.5681285262107849
11,0.5700921416282654
12,0.5697013139724731
13,0.5855773687362671
14,0.5921589732170105
15,0.5978572964668274
16,0.5826995968818665
17,0.5844110250473022
18,0.5825950503349304
19,0.580382764339447
